Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition
94.45361,617447940.0,85.69607,54.644707,5347.55,5.878445,5.113948,1979.957,1988.0521,69.951195,263.9254,62.297554,698.1875,1015.0717,1099.0077,31.376932,2.170315,1135.5828,0.19593526,0.10066472,1.4412682,0.25254548,1.7839304,1.1149229,4.958831,0.33857805,1987.6383,1.8174584,503.42014,-76.82123,83.70774,-9.107189,-8.7292,128.62183,-14.764079,528.375,5.9923863,2009.8303,140179.67,RL,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,MnPrv,Missing,WD ,Abnorml
110.26001,633736700.0,123.95257,43.08182,2678.4253,6.248656,5.611331,1979.9987,1993.2817,130.666,318.55634,44.82657,302.62784,659.84467,740.0341,840.0492,-1.2124943,1579.5718,0.3308939,0.09134634,1.7068362,0.9490191,2.7706006,1.1300762,6.582396,0.4563062,1987.9591,1.7404395,431.53122,116.04257,20.529554,16.646482,8.743993,2.5409052,-19.660997,342.0161,4.7871385,2009.8098,161144.34,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,Missing,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
83.71387,614535900.0,87.807915,37.277245,-1798.5918,5.5687313,5.740482,1972.2207,1989.2446,10.6788225,-49.203724,44.60481,825.57,815.25574,808.1691,11.216745,1.8604943,822.1281,0.03077382,0.019199025,1.2575657,0.16973278,1.7617271,1.0234908,4.31292,-0.06789943,1982.3622,1.0685556,267.7014,2.3942645,37.566677,17.303514,10.977888,8.018991,-11.773118,373.8893,4.3086777,2009.8427,92955.93,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Missing,Missing,Missing,Missing,Y,Missing,Missing,Missing,New,Partial
87.487915,586815500.0,122.56287,43.098663,1964.0747,6.170902,4.799444,1984.0723,1988.4465,128.40646,150.85732,33.998947,519.532,698.2682,758.01874,778.4758,2.7933762,1540.298,0.16323555,0.04288469,1.7278733,0.95763665,2.7234938,1.1458222,6.4929643,0.3593359,1991.0792,1.7488004,433.61426,54.242653,36.653233,27.120972,6.508058,9.258694,-22.043427,418.48355,5.529816,2009.7776,149156.36,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,AsbShng,Missing,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,N,Missing,Missing,Missing,WD ,Normal
134.62964,572826700.0,41.399918,85.23994,12935.243,8.636308,5.098584,2010.6338,2016.3264,281.1784,86.99439,60.11549,1467.8082,1609.3652,1607.2051,778.5086,8.697919,2394.8013,-0.07663247,0.002299358,2.469936,0.8575805,3.4646912,0.967386,8.69208,1.0700147,2011.0581,2.8362672,761.5853,155.98459,98.69323,10.403665,-4.8579836,13.88619,11.158159,-75.291,1.8199986,2009.6433,311443.56,RL,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Missing,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-25.924927,597345300.0,14.082433,96.90431,14136.792,7.468612,4.886841,2010.7906,2004.3759,214.87888,1185.2565,-60.2948,600.757,1723.0975,1741.3798,59.27766,-8.260542,1790.954,1.0649977,-0.039850134,1.9421451,0.262457,2.7173016,1.0391662,6.9585238,0.81663805,2006.499,2.809233,796.999,135.90404,68.67837,-6.941324,-0.6184191,14.133418,6.176592,-14.327195,5.395851,2010.0127,280170.56,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
22.287231,565866300.0,34.451874,87.96493,13200.412,8.398819,4.863988,2020.1152,2009.1908,365.7978,1487.7277,-33.188484,467.06842,1917.89,1835.2737,324.07663,-22.282917,2135.1936,1.3054383,0.011547466,2.052997,0.6507017,2.8179543,0.94405866,7.555231,1.3007698,2009.4645,2.6837046,751.853,200.17892,94.05195,-16.978794,10.867602,6.523909,-0.45712548,35.393612,3.5894227,2009.8877,333047.53,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,Missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,Missing,GdPrv,Missing,WD ,Normal
132.08337,530914300.0,8.338021,90.8229,11308.844,7.5858326,4.834404,2011.762,2008.7888,159.34001,39.93742,-21.967627,1578.1261,1593.4152,1626.7236,28.568583,3.1760762,1657.746,-0.11351153,-0.035219926,2.169096,0.12915508,2.8076935,1.0650067,6.9469147,0.39246625,2012.9857,3.032187,832.79144,85.18297,37.101227,0.3812311,-2.2385194,8.140163,-4.5095863,86.128365,5.45229,2009.6235,246297.22,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Missing,TA,TA,CBlock,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Abnorml
-18.55371,560130100.0,19.037552,89.125496,11381.869,6.865443,4.8417544,2003.8027,1998.0776,180.70642,940.2342,-48.646774,661.33307,1549.5176,1565.936,75.192665,-4.803413,1635.3958,0.74837756,0.08315128,1.8125598,0.3008016,2.8072474,1.0141579,6.6653585,0.6363563,1999.9459,2.1767292,613.4318,98.61821,82.96347,-26.216358,6.0344887,11.624737,9.946077,-34.353714,5.056665,2009.9614,235373.4,C (all),Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,Slab,Missing,Missing,Missing,Missing,Missing,GasA,TA,N,SBrkr,TA,Mod,Missing,Missing,Missing,Missing,Missing,N,Missing,Missing,Missing,WD ,Abnorml
85.67407,520867680.0,10.633653,87.83184,12412.471,8.211276,4.968236,2010.7805,2008.3352,288.59933,252.88968,20.757805,1591.0188,1860.837,1823.7722,104.41172,-1.195342,1925.9086,-0.006486862,0.05224992,2.186466,0.26937664,2.8755429,0.990139,7.4199886,0.8373099,2008.5873,2.9117742,803.45935,143.83997,45.169315,7.259268,10.674311,3.6553977,-9.66501,247.71744,3.8773804,2009.6821,285942.12,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,Missing,Gd,Gd,PConc,Fa,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,P,Missing,GdPrv,Missing,WD ,Normal
23.636108,572221200.0,12.890351,86.06141,11802.786,7.9915476,4.822752,2005.4382,2007.8829,236.81226,88.37647,12.589189,1776.7532,1872.5184,1829.3973,60.12736,8.934592,1898.9203,-0.09411344,-0.033283185,2.1989653,0.16204174,2.8790379,1.0105973,7.3793106,0.72419935,2006.0474,2.483747,688.2875,70.64463,92.08728,-2.0494635,0.12753995,23.45303,0.91703147,-1.0509427,2.1845806,2009.8457,268827.66,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,Gd,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Min1,TA,CarPort,Unf,TA,TA,Y,Missing,Missing,Shed,WD ,Normal
-23.154541,575372740.0,21.634037,77.95815,8025.2646,7.0458646,4.9058437,1999.432,2000.7756,157.37827,-20.845295,-13.267352,1551.7303,1514.6509,1509.7136,7.7715855,-5.724301,1511.3835,-0.14107415,-0.01858655,1.9819151,0.09390355,2.8134255,1.0690197,6.6243963,0.29095897,2001.1224,2.216409,599.34515,63.705315,39.55193,-6.3721867,2.0181313,-7.237025,-4.7724824,-78.43871,2.7267616,2009.9415,207804.6,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
91.145386,559312200.0,29.762266,100.29853,19476.723,9.231001,4.5413175,2020.6318,2003.7635,582.4021,2027.2966,-71.67071,450.35287,2399.8484,2295.5237,308.97232,-22.522955,2580.6074,1.6318341,0.022416968,2.10323,0.7337652,2.795979,0.94686484,8.404679,2.000039,2004.9899,3.1275,903.0828,218.37646,97.42832,-9.050133,15.187451,54.8498,-4.9478602,329.90042,1.6833023,2009.7809,406918.94,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,ImStucc,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
82.687256,631652300.0,94.646355,52.3222,5411.544,7.1375103,5.043234,2009.0677,2008.9545,148.10464,833.59686,79.699005,496.04517,1402.69,1352.2817,60.165203,9.616159,1423.03,0.95088315,0.017253324,1.8456829,0.2524737,1.9358257,1.1000334,5.64875,0.47916105,2011.1854,2.0676506,556.25867,152.86237,59.895313,-5.955862,8.862164,-16.991718,-11.590305,209.37523,4.9689646,2009.8756,216585.58,RL,Pave,Missing,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Wd Sdng,Missing,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Basment,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Alloca
308.53516,511152770.0,4.1971064,104.08605,20325.328,9.718847,4.1721535,2020.7288,2003.7926,603.5775,1526.6641,17.070444,1242.4921,2779.478,2627.0327,208.44559,-12.071335,2821.5452,1.0637412,0.07963283,2.4070313,0.5578584,3.288273,0.9720186,9.341515,2.042906,2005.9474,3.1019082,894.7549,213.9965,122.06213,6.7832336,25.991482,37.60557,-14.594779,508.652,3.17443,2009.34,422882.1,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Mansard,CompShg,MetalSd,MetalSd,Missing,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,Missing,Detchd,Unf,Fa,TA,P,Missing,Missing,Missing,WD ,Normal
-11.290527,538983940.0,34.068962,89.738495,13777.665,8.196258,4.8471427,2013.1359,2010.2432,253.76419,815.4433,52.641865,803.2537,1667.0962,1657.3992,548.42255,10.265569,2215.256,0.74101436,-0.031818252,2.2030354,0.77136534,3.1292007,0.96933454,8.020821,1.1141659,2010.1854,2.8333979,781.5134,171.85843,104.70554,15.221201,4.0443587,6.849341,5.41388,134.07759,5.7325687,2009.8684,308297.34,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
107.96912,627513860.0,89.92186,54.905632,6979.832,8.444371,4.9622016,2012.5986,2014.0361,339.23032,764.16547,40.2706,1159.2723,1954.7046,1802.3247,25.858835,6.5193176,1836.4124,0.7150563,-0.04112162,2.0874293,0.21183169,1.949701,1.0581815,6.4940047,0.9327084,2012.0792,2.1729636,595.32227,152.29333,84.07715,1.5566823,12.411806,-0.46594882,-6.2501836,285.30667,0.10679375,2009.8082,283910.75,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
46.884888,596563600.0,93.76971,46.734562,3469.2998,7.451092,4.8994713,2006.0435,2009.1993,182.84668,79.11814,63.97276,1280.0874,1415.3917,1337.7224,106.232475,13.818589,1459.7631,0.056805134,0.03998115,1.9699283,0.26331854,1.9910637,1.0651956,5.8130903,0.3912954,2010.7775,2.0187259,530.34015,89.85074,60.172977,3.2297895,7.5323005,-1.8939731,-13.498097,289.96902,2.5210345,2009.8488,205172.05,RH,Pave,Missing,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,Missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-2.7110596,555650500.0,137.49136,35.898613,-1102.8438,6.8840604,4.856377,2004.0034,2006.4994,103.42164,-30.568378,27.899519,684.3133,675.0847,680.19965,797.4455,4.598511,1483.9844,0.055731624,-0.009516682,1.9242067,1.0010374,2.3400521,1.0792841,6.0527277,0.22093019,2010.496,1.9873835,486.42007,60.730328,60.506767,11.954434,-0.28567424,1.6116812,-11.87479,291.32132,4.685579,2009.8582,167033.23,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-95.84509,583117300.0,11.421266,87.18661,11235.764,6.361321,5.001092,1996.957,1998.7914,88.56573,29.083996,-5.172076,1292.8198,1313.7976,1386.2412,-66.77853,17.260784,1337.6027,-0.056427628,0.007902355,1.8290993,0.019157538,2.732247,1.0512979,6.2016745,0.15269575,1999.8115,2.1313968,584.2716,71.90069,28.971622,-29.799343,-5.43411,-7.021952,14.023291,-363.3178,1.9625467,2010.0985,183083.78,RL,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,Con,Partial
52.93921,631319100.0,96.0968,46.495026,1298.8477,7.032639,5.0417986,2006.1152,2012.8865,76.51817,36.08708,23.443481,1154.9244,1207.0387,1152.8131,118.44184,12.3765955,1286.0078,0.094359666,-0.000806927,1.9263791,0.21566556,1.9482031,1.0600772,5.405666,0.096625544,2012.7847,1.7429844,452.2123,49.851784,88.61829,-9.698845,-3.817024,-3.7207248,8.487035,-6.8221254,2.097452,2009.8932,177780.47,RM,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,Missing,Fa,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,N,Missing,MnPrv,Missing,WD ,Normal
126.81665,601416800.0,97.18463,47.890003,4258.168,7.236356,5.4417615,1998.4695,2008.0286,163.84944,5.8330803,97.50527,1180.5112,1274.0974,1269.1235,119.217445,2.180121,1393.7566,-0.017032085,0.04306172,1.8588513,0.28304023,1.8259603,1.0875584,5.563192,0.46327075,2004.4471,2.1239896,565.7537,19.638283,70.6134,-24.995773,-3.9019525,84.619965,-18.16648,354.4295,2.7419114,2009.7253,197599.83,RL,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,BuiltIn,Fin,TA,TA,Y,Missing,Missing,Missing,ConLD,Normal
5.923462,578517600.0,81.066124,66.27658,8192.702,6.221931,5.0701175,1998.5715,1998.1228,71.47059,545.74756,69.14881,55.51273,667.631,772.0604,772.06244,13.935662,1558.3174,0.7096255,-0.025812414,1.7333128,1.013522,2.9079869,1.021739,6.558016,0.45671648,2000.5486,2.1185634,544.6513,143.98003,38.498444,-12.777569,-2.904897,-13.053351,-6.34125,-193.82831,6.036456,2009.9226,184633.5,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,Missing,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,BuiltIn,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-51.531006,585256770.0,66.86412,73.705986,10069.962,6.741937,5.3833895,1992.3702,1997.6044,152.9106,688.5194,84.39949,104.79151,875.32684,959.8529,1075.8436,2.7173836,2037.2886,0.7546276,0.026651405,1.9141669,1.2601935,3.6953456,0.9938322,8.033773,0.8615365,1992.2776,1.9878492,508.9528,194.3248,64.963264,-4.7737007,5.938889,-23.805344,-4.718443,-209.13664,5.544889,2010.0096,229002.97,RM,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-14.413452,558349760.0,67.290474,64.21392,6143.262,6.8699107,5.2837224,1995.9985,2002.4722,119.298744,34.461987,24.763893,774.9968,830.83185,872.0519,815.5312,8.761194,1696.4557,0.008294524,0.019271582,1.8704785,1.0078773,3.047289,0.92513835,6.9048,0.511787,1999.2269,2.0167005,512.82465,103.140755,63.99575,-0.697386,0.123268925,-3.172322,-2.7510219,-101.76261,3.9933624,2009.8907,197664.11,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,Con,Normal
-90.49646,561605440.0,78.87128,64.85768,6825.142,6.3112826,5.359549,1994.6718,1997.8358,113.81102,262.62582,26.813808,336.6546,623.2547,727.5195,827.93024,2.3686516,1557.9714,0.2492065,0.07551997,1.7354412,1.0371987,2.9858499,0.98868597,6.61255,0.4251381,1996.8851,2.0764213,527.80084,139.71754,17.13883,-12.891949,-0.37802997,-12.089602,0.3534934,-149.16382,3.7567654,2010.0452,178245.22,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-55.369995,547292400.0,67.59978,69.47249,8135.877,7.183332,5.0196013,1996.5457,2001.098,175.52974,57.79011,19.92369,846.2085,920.49835,971.46014,1017.79224,12.123724,2001.2991,-0.015097677,0.010384702,2.0494642,1.19115,3.4660265,0.9630198,7.857649,0.7083484,1999.1871,2.2125597,564.83545,121.641846,66.02393,11.23308,1.9451985,-7.4835343,-5.953857,-46.305008,4.122729,2009.9298,223585.38,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
119.2655,557388000.0,37.71833,92.579506,16872.514,8.506007,5.756305,2004.8706,2015.328,291.9979,240.21733,106.27555,1039.0647,1382.5271,1472.2812,1133.5095,24.962723,2629.422,0.09851968,0.06891442,2.5352826,1.1443254,4.1248193,0.99989647,9.717682,1.2286224,2006.843,3.2422314,859.0416,316.76788,18.968805,23.56452,10.725842,-47.805843,-4.9683075,10.471206,4.339019,2009.6505,326294.72,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,Fa,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
-126.63086,608007360.0,54.310802,84.669174,15229.205,8.34021,5.247508,1992.8097,2006.1387,299.38373,64.7703,65.821175,1416.6262,1536.4236,1622.1342,790.2724,-0.7497777,2415.4102,-0.2030864,-0.002022776,2.2577465,0.94710106,3.0800965,1.0146058,8.411363,1.4067613,1996.1188,2.8915644,802.294,-54.668854,162.55412,-17.93303,-27.154905,208.90112,-10.4077425,247.89209,2.1936576,2010.0883,303676.78,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
64.01697,717411650.0,34.600227,74.85748,10878.189,7.361299,4.702638,1987.5638,1990.5304,249.90968,974.3449,53.620564,808.0032,1832.7788,1741.9584,61.195843,-11.784113,1789.2023,0.9303206,-0.017812464,1.7138072,0.21575944,2.5459332,0.99209714,6.724017,0.95585084,1987.821,2.101965,598.2182,161.70291,57.45611,90.46198,8.682323,-37.30802,2.534765,262.07645,3.2094905,2010.011,252847.4,RL,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,Plywood,Brk Cmn,Missing,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
98.39575,572504060.0,52.12923,88.86559,15914.422,7.851994,4.979259,1996.2529,1995.2798,379.41888,1097.7837,7.5830164,404.3862,1505.3928,1538.7795,927.3764,3.061203,2468.3953,0.9456574,-0.037714694,2.0385635,1.1762425,3.5954068,0.9964906,8.857769,1.4766183,1991.4127,2.5340998,691.21704,203.59329,66.08953,11.829754,9.580562,10.503175,-2.9495845,60.155296,2.7103097,2009.7596,310866.97,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,TA,TA,Av,Rec,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
52.073975,585312450.0,44.77312,88.17251,11839.0,7.741084,6.5725036,1988.9863,2009.6394,236.41783,427.30237,-39.677765,712.86835,1097.1537,1227.67,1094.8481,-11.328333,2309.7095,0.20938694,0.041566815,2.1709442,1.0894327,3.8480535,1.0074826,8.832806,1.0173846,1992.1515,2.7383952,729.0615,195.04639,40.667423,-1.6979544,3.326066,18.239616,7.203245,26.057783,3.483759,2009.8138,281575.78,RL,Pave,Missing,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,Gd,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,Fa,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Family
-33.760986,572280960.0,51.32525,72.35984,7170.4023,6.7720027,4.720043,1995.1066,1999.0905,91.690094,-48.60857,5.8156977,1115.905,1069.4966,1124.1993,706.72144,9.377433,1840.2684,-0.12414643,0.029908272,2.1102145,0.7878693,3.5346944,1.0637702,7.6936264,0.3989728,1999.4785,1.9806695,511.1132,49.705204,95.20907,-1.5144713,-0.96883124,1.8368418,-7.0462003,-97.0109,5.8098645,2009.9327,198000.39,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
